"ID","Handle","Command","Title","Tags","Tags Command","Status","URL","Total Inventory Qty","Variant ID","Variant SKU","Variant Inventory Qty"
"10547137183909","tungsten","MERGE","Tungsten","class:mid, purity:3N, size:small","REPLACE","Archived","https://luciteria.com/products/tungsten","5","47806033854629","W31mm_1g","5"
"10547137216677","lutetium-9995-1-gram-bar","MERGE","Lutetium .9995 1 Gram Bar","class:exotic, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/lutetium-9995-1-gram-bar","0","47746605023397","Lu1g_bar","0"
"10547137282213","gadolinium-999-1-gram-bar","MERGE","Gadolinium .999 1 Gram Bar","class:exotic, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/gadolinium-999-1-gram-bar","27","47746605121701","Gd1g_bar","27"
"10547137347749","yttrium-999-1-gram-bar","MERGE","Yttrium .999 1 Gram Bar","class:mid, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/yttrium-999-1-gram-bar","217","47746605220005","Y1g_bar","217"
"10547137380517","platinum-9995-1-gram-bar","MERGE","Platinum .9995 1 Gram Bar","class:precious, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/platinum-9995-1-gram-bar","0","47746605252773","Pt1g_bar","0"
"10547137413285","beryllium-999-1-gram-bar","MERGE","Beryllium .999 1 Gram Bar","class:mid, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/beryllium-999-1-gram-bar","23","47746605285541","Be1g_bar","23"
"10547137478821","hafnium-999-1-gram-bar","MERGE","Hafnium .999 1 Gram Bar","class:mid, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/hafnium-999-1-gram-bar","0","47746605351077","Hf1g_bar","0"
"10547137511589","cadmium-9999-1-gram-bar","MERGE","Cadmium .9999 1 Gram Bar","class:mid, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/cadmium-9999-1-gram-bar","0","47746605416613","Cd1g_bar","0"
"10547137544357","scandium-999-1-gram-bar","MERGE","Scandium .999 1 Gram Bar","class:mid, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/scandium-999-1-gram-bar","298","47746605449381","Sc1g_bar","298"
"10547137577125","zinc-9999-1-oz-bar","MERGE","Zinc .9999 1 oz Bar","class:common, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/zinc-9999-1-oz-bar","162","47746605482149","Zn1oz","162"
"10547137609893","molybdenum-9995-1-oz-bar","MERGE","Molybdenum .9995 1 oz Bar","class:mid, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/molybdenum-9995-1-oz-bar","0","47746605514917","Mo1oz","0"
"10547137675429","tungsten-9995-1-oz-bar","MERGE","Tungsten .9995 1 Oz Bar","class:mid, form:bar, purity:none, size:standard","REPLACE","Active","https://luciteria.com/products/tungsten-9995-1-oz-bar","0","47746605580453","W1oz","0"
"10547137708197","rhodium-9995-1-oz-bar","MERGE","Rhodium .9995 1 oz Bar","class:precious, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/rhodium-9995-1-oz-bar","0","47746605645989","Rh1oz","0"
"10547137773733","thulium-9999-1-gram-bar","MERGE","Thulium .9999 1 Gram Bar","class:exotic, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/thulium-9999-1-gram-bar","0","47746605711525","Tm1g_bar","0"
"10547137806501","magnesium-999-1-gram-bar","MERGE","Magnesium .999 1 Gram Bar","class:common, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/magnesium-999-1-gram-bar","0","47746605744293","Mg1g_bar","0"
"10547137872037","bismuth-9999-1-oz-bar","MERGE","Bismuth .9999 1 oz Bar","class:common, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/bismuth-9999-1-oz-bar","0","47746605809829","Bi1oz","0"
"10547137937573","platinum-999-1-oz-bar","MERGE","Platinum .999 1 oz Bar","class:precious, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/platinum-999-1-oz-bar","0","47746605875365","Pt1oz","0"
"10547137970341","chromium-999-1-oz-bar","MERGE","Chromium .999 1 oz Bar","class:mid, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/chromium-999-1-oz-bar","0","47746605908133","Cr1oz","0"
"10547138035877","chromium-999-1-gram-bar","MERGE","Chromium .999 1 Gram Bar","class:mid, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/chromium-999-1-gram-bar","756","47746606006437","Cr1g_bar","756"
"10547138101413","lead-999-1-gram-bar","MERGE","Lead .999 1 Gram Bar","class:common, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/lead-999-1-gram-bar","688","47746606071973","Pb1g_bar","688"
"10547138134181","iridium-9995-1-oz-bar","MERGE","Iridium .9995 1 oz Bar","class:precious, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/iridium-9995-1-oz-bar","0","47746606104741","Ir1oz","0"
"10547138166949","germanium-99999-1-oz-bar","MERGE","Germanium .99999 1 oz Bar","class:mid, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/germanium-99999-1-oz-bar","0","47746606137509","Ge1oz","0"
"10547138265253","boron-999-1-oz-bar","MERGE","Boron .999 1 oz Bar","class:common, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/boron-999-1-oz-bar","0","47746606235813","B1oz","0"
"10547138298021","silicon-999999-1-oz-bar","MERGE","Silicon .999999 1 oz Bar","class:common, form:bar, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/silicon-999999-1-oz-bar","0","47746606301349","Si1oz","0"
"10547138396325","ruthenium-9995-1-gram-bar","MERGE","Ruthenium .9995 1 Gram Bar","class:precious, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/ruthenium-9995-1-gram-bar","0","47746606366885","Ru1g_bar","0"
"10547138429093","rhenium","MERGE","Rhenium","class:precious, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/rhenium","21","47806033494181","Re31mm","21"
"10547138527397","tellurium","MERGE","Tellurium","class:mid, purity:7N, size:small","REPLACE","Archived","https://luciteria.com/products/tellurium","88","47806033395877","Te31mm","88"
"10547138560165","antimony","MERGE","Antimony","class:mid, purity:6N, size:small","REPLACE","Archived","https://luciteria.com/products/antimony","1","47806031560869","Sb31mm","1"
"10547138592933","rhodium-9995-1-gram-bar","MERGE","Rhodium .9995 1 Gram Bar","class:precious, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/rhodium-9995-1-gram-bar","0","47746606694565","Rh1g_bar","0"
"10547138625701","manganese-997-1-oz-bar","MERGE","Manganese .997 1 oz Bar","class:mid, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/manganese-997-1-oz-bar","0","47746606727333","Mn1oz","0"
"10547138756773","iridium-9995-1-gram-bar","MERGE","Iridium .9995 1 Gram Bar","class:precious, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/iridium-9995-1-gram-bar","0","47746606825637","Ir1g_bar","0"
"10547138789541","sulfur-9999-1-gram-bar","MERGE","Sulfur .9999 1 Gram Bar","class:common, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/sulfur-9999-1-gram-bar","19","47746606891173","S1g_bar","19"
"10547138887845","bismuth-9999-1-gram-bar","MERGE","Bismuth .9999 1 Gram Bar","class:common, form:bar, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/bismuth-9999-1-gram-bar","17","47746607022245","Bi1g_bar","17"
"10547138920613","gram-bar-display-case","MERGE","Gram Bar Display Case","form:bar, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/gram-bar-display-case","40","47746607055013","case1g_bar","40"
"10547139018917","manganese","MERGE","Manganese","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/manganese","151","47806033133733","Mn31mm","70"
"10547139018917","manganese","MERGE","Manganese","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/manganese","151","47806033166501","Mn31mm_fill","81"
"10547139051685","cadmium","MERGE","Cadmium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/cadmium","0","47806033887397","Cd31mm","0"
"10547139117221","lead","MERGE","Lead","class:common, purity:3N, size:small","REPLACE","Archived","https://luciteria.com/products/lead","4","47806033461413","Pb31mm","4"
"10547139149989","calcium","MERGE","Calcium","class:reactive, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/calcium","4","47746607317157","Ca31mm","4"
"10547139182757","arsenic","MERGE","Arsenic","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/arsenic","0","47806036476069","As31mm","0"
"10547139313829","beryllium","MERGE","Beryllium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/beryllium","0","47806031790245","Be31mm","0"
"10547139346597","magnesium","MERGE","Magnesium","class:common, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/magnesium","73","47746607546533","Mg31mm","73"
"10547139412133","strontium","MERGE","Strontium","class:reactive, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/strontium","2","47746607612069","Sr31mm_amp","2"
"10547139477669","titanium","MERGE","Titanium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/titanium","0","47806033723557","Ti31mm_1g","0"
"10547139477669","titanium","MERGE","Titanium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/titanium","0","47806033756325","Ti31mm_fill","0"
"10547139510437","zinc","MERGE","Zinc","class:common, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/zinc","86","47806034608293","Zn31mm_5g","82"
"10547139510437","zinc","MERGE","Zinc","class:common, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/zinc","86","47806034641061","Zn31mm_fill","4"
"10547139575973","samarium","MERGE","Samarium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/samarium","5","47806034935973","Sm31mm_1g","5"
"10547139641509","barium","MERGE","Barium","class:reactive, form:bar, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/barium","4","47746607874213","Ba31mm","4"
"10547139707045","ytterbium","MERGE","Ytterbium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/ytterbium","90","47806031593637","Yb31mm_5g","90"
"10547139772581","europium","MERGE","Europium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/europium","2","47746608038053","Eu31mm","2"
"10547139838117","indium","MERGE","Indium","class:mid, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/indium","165","47806034378917","In31mm","77"
"10547139838117","indium","MERGE","Indium","class:mid, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/indium","165","47806034411685","In31mm_fill","88"
"10547139870885","thallium","MERGE","Thallium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/thallium","3","47746608136357","Tl31mm","3"
"10547139936421","thulium","MERGE","Thulium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/thulium","182","47806035132581","Tm31mm_3g","86"
"10547139936421","thulium","MERGE","Thulium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/thulium","182","47806035165349","Tm31mm_fill","96"
"10547140034725","germanium","MERGE","Germanium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/germanium","1","47806034182309","Ge31mm","1"
"10547140067493","iodine","MERGE","Iodine","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/iodine","0","47806032773285","I31mm_amp","0"
"10547140100261","gallium","MERGE","Gallium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/gallium","0","47806032543909","Ga31mm","0"
"10547140133029","nickel","MERGE","Nickel","class:mid, purity:3N, size:small","REPLACE","Archived","https://luciteria.com/products/nickel","0","47746608398501","Ni31mm","0"
"10547140165797","vanadium","MERGE","Vanadium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/vanadium","54","47806033821861","V31mm_1g","54"
"10547140198565","sulfur","MERGE","Sulfur","class:common, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/sulfur","48","47806033559717","S31mm_1g","29"
"10547140198565","sulfur","MERGE","Sulfur","class:common, purity:4N, size:micro","REPLACE","Archived","https://luciteria.com/products/sulfur","48","47806033592485","S31mm_fill","19"
"10547140264101","neodymium","MERGE","Neodymium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/neodymium","6","47746608529573","Nd31mm_amp","6"
"10547140296869","silicon","MERGE","Silicon","class:common, purity:9N, size:small","REPLACE","Archived","https://luciteria.com/products/silicon","24","47806035263653","Si31mm_1g","24"
"10547140362405","praseodymium","MERGE","Praseodymium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/praseodymium","9","47746608627877","Pr31mm_amp","9"
"10547140427941","lanthanum","MERGE","Lanthanum","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/lanthanum","2","47746608693413","La31mm_amp","2"
"10547140460709","cerium","MERGE","Cerium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/cerium","6","47746608758949","Ce31mm","6"
"10547140690085","dysprosium","MERGE","Dysprosium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/dysprosium","-1","47746608988325","Dy31mm","-1"
"10547140755621","tin","MERGE","Tin","class:common, purity:4N, size:small","REPLACE","Archived","https://luciteria.com/products/tin","79","47806031724709","Sn31mm_5g","79"
"10547140788389","boron","MERGE","Boron","class:common, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/boron","65","47746609119397","B31mm","65"
"10547140853925","scandium","MERGE","Scandium","class:mid, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/scandium","3","47746609184933","Sc31mm","3"
"10547140886693","bismuth","MERGE","Bismuth","class:common, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/bismuth","2","47746609250469","Bi31mm","2"
"10547140919461","molybdenum","MERGE","Molybdenum","class:mid, purity:none, size:micro","REPLACE","Archived","https://luciteria.com/products/molybdenum","1","47806034313381","Mo31mm","1"
"10547140952229","aluminum","MERGE","Aluminum","class:common, purity:4N, size:small","REPLACE","Archived","https://luciteria.com/products/aluminum","133","47806032085157","Al31mm","75"
"10547140952229","aluminum","MERGE","Aluminum","class:common, purity:4N, size:small","REPLACE","Archived","https://luciteria.com/products/aluminum","133","47806032117925","Al31mm_fill","58"
"10547141279909","osmium","MERGE","Osmium","class:precious, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/osmium","0","47806033264805","Os31mm_1g","0"
"10547142852773","barium-ampules","MERGE","Barium 99.9%","ampules, class:reactive, form:bar, purity:3N, size:small","REPLACE","Active","https://luciteria.com/products/barium-ampules","9","47809804370085","Ba7x25mm","9"
"10547144622245","uranium","MERGE","Uranium","class:exotic, purity:none, size:small","REPLACE","Archived","https://luciteria.com/products/uranium","0","47806035198117","U31mm_1g","0"
"10547144687781","eric-ii-encyclopedia-of-roman-imperial-coins-by-rasiel-suarez","MERGE","ERIC II Encyclopedia of Roman Imperial Coins by Rasiel Suarez","form:coin, purity:none, size:display","REPLACE","Archived","https://luciteria.com/products/eric-ii-encyclopedia-of-roman-imperial-coins-by-rasiel-suarez","0","47746615509157","ERICII","0"
"10547144818853","roman-display-case","MERGE","Roman Display Case","purity:none, size:display","REPLACE","Archived","https://luciteria.com/products/roman-display-case","0","47746615574693","Roman_case","0"
"10547144884389","byzantine-display-case","MERGE","Byzantine Display Case","purity:none, size:display","REPLACE","Archived","https://luciteria.com/products/byzantine-display-case","0","47746615705765","Byzantine_case","0"
"10547144949925","kings-queens-of-england-display-case","MERGE","Kings & Queens of England Display Case","class:exotic, purity:none, size:display","REPLACE","Archived","https://luciteria.com/products/kings-queens-of-england-display-case","0","47746615804069","British_display","0"
"10547144982693","wheat-pennies-display-case","MERGE","Wheat Pennies Display Case","purity:none, size:display","REPLACE","Archived","https://luciteria.com/products/wheat-pennies-display-case","0","47746615836837","Penny_display","0"
"10561953988773","ammonium-diuranate-yellowcake-63tye","MERGE","Uranyl Acetate","Ammonium Diuranate, class:exotic, purity:none, size:small, Uranium, yellowcake","REPLACE","Draft","https://luciteria.com/products/ammonium-diuranate-yellowcake-63tye","1","47795704004773","UA15x60mm_1g","1"
"10561954021541","ammonium-diuranate-yellowcake-63tye-n9awt","MERGE","Uranyl Sulfate","Ammonium Diuranate, class:exotic, purity:none, size:small, Uranium, yellowcake","REPLACE","Draft","https://luciteria.com/products/ammonium-diuranate-yellowcake-63tye-n9awt","1","47795704037541","US15x60mm_1g","1"
"10561954054309","ammonium-diuranate-yellowcake-63tye-n9awt-excka","MERGE","Thorium Dioxide","Ammonium Diuranate, class:exotic, purity:none, size:small, Uranium, yellowcake","REPLACE","Draft","https://luciteria.com/products/ammonium-diuranate-yellowcake-63tye-n9awt-excka","1","47795704070309","TD15x60mm_1g","1"
"10561954087077","ammonium-diuranate-yellowcake-63tye-n9awt-excka-x6g2n","MERGE","Thorium Nitrate","Ammonium Diuranate, class:exotic, purity:none, size:small, Uranium, yellowcake","REPLACE","Draft","https://luciteria.com/products/ammonium-diuranate-yellowcake-63tye-n9awt-excka-x6g2n","1","47795704103077","TN15x60mm_1g","1"
"10561954152613","periodic-table-elements-card-deck-118-elements-photographic-cards-educational-chemistry-set-theodore-gray","MERGE","Periodic Table Elements Card Deck – 118 Elements – Photographic Cards – Educational Chemistry Set – Theodore Gray","accessory, chemistry, educational, element deck, gift, periodic table, science, student, study tool, theodore gray","REPLACE","Active","https://luciteria.com/products/periodic-table-elements-card-deck-118-elements-photographic-cards-educational-chemistry-set-theodore-gray","25","47795704168613","Ed_tg_card","25"
"10565219221669","dad-hat","MERGE","Luciteria Science Hat","accessory, gift","REPLACE","Active","https://luciteria.com/products/dad-hat","49995","47803583660197","4696061_7854","9999"
"10565219221669","dad-hat","MERGE","Luciteria Science Hat","accessory, gift","REPLACE","Active","https://luciteria.com/products/dad-hat","49995","47803583692965","4696061_7857","9999"
"10565219221669","dad-hat","MERGE","Luciteria Science Hat","accessory, gift","REPLACE","Active","https://luciteria.com/products/dad-hat","49995","47803583725733","4696061_8745","9999"
"10565219221669","dad-hat","MERGE","Luciteria Science Hat","accessory, gift","REPLACE","Active","https://luciteria.com/products/dad-hat","49995","47803583758501","4696061_12736","9999"
"10565219221669","dad-hat","MERGE","Luciteria Science Hat","accessory, gift","REPLACE","Active","https://luciteria.com/products/dad-hat","49995","47803583791269","4696061_7856","9999"
"10566089080997","cesium-50mm-lucite-cube-cs2x2","MERGE","Cesium 50mm Lucite Cube","class:reactive, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/cesium-50mm-lucite-cube-cs2x2","0","47806016422053","Cs2x2","0"
"10566089212069","copper-50mm-lucite-cube-cu2x2-disc","MERGE","Copper 50mm Lucite Cube","class:common, form:lucite, purity:6N, size:large","REPLACE","Draft","https://luciteria.com/products/copper-50mm-lucite-cube-cu2x2-disc","1","47806016487589","Cu2x2_disc","1"
"10566089244837","lanthanum-50mm-lucite-cube-la2x2","MERGE","Lanthanum 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/lanthanum-50mm-lucite-cube-la2x2","4","47806016520357","La2x2","4"
"10566089277605","magnesium-50mm-lucite-cube-mg2x2","MERGE","Magnesium 50mm Lucite Cube","class:common, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/magnesium-50mm-lucite-cube-mg2x2","4","47806016553125","Mg2x2","4"
"10566089310373","yttrium-50mm-lucite-cube-y2x2","MERGE","Yttrium 50mm Lucite Cube","class:mid, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/yttrium-50mm-lucite-cube-y2x2","2","47806016585893","Y2x2","2"
"10566089375909","tin-50mm-lucite-cube-sn2x2","MERGE","Tin 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/tin-50mm-lucite-cube-sn2x2","9","47806016651429","Sn2x2","9"
"10566089441445","erbium-50mm-lucite-cube-er2x2","MERGE","Erbium 50mm Lucite Cube","class:exotic, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/erbium-50mm-lucite-cube-er2x2","3","47806016684197","Er2x2","3"
"10566089474213","radon-50mm-lucite-cube-rn2x2","MERGE","Radon 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/radon-50mm-lucite-cube-rn2x2","0","47806016716965","Rn2x2","0"
"10566089572517","palladium-50mm-lucite-cube-sq7103pd2x2-25ruble356","MERGE","Palladium 50mm Lucite Cube","class:precious, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/palladium-50mm-lucite-cube-sq7103pd2x2-25ruble356","0","47806016815269","SQ7103Pd2x2_25ruble356","0"
"10566089638053","europium-50mm-lucite-cube-eu2x2","MERGE","Europium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/europium-50mm-lucite-cube-eu2x2","1","47806016880805","Eu2x2","1"
"10566089998501","calcium-50mm-lucite-cube-ca2x2","MERGE","Calcium 50mm Lucite Cube","class:reactive, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/calcium-50mm-lucite-cube-ca2x2","0","47806017011877","Ca2x2","0"
"10566090096805","arsenic-50mm-lucite-cube-as2x2","MERGE","Arsenic 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/arsenic-50mm-lucite-cube-as2x2","3","47806017044645","As2x2","3"
"10566090195109","samarium-50mm-lucite-cube-sm2x2","MERGE","Samarium 50mm Lucite Cube","class:exotic, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/samarium-50mm-lucite-cube-sm2x2","6","47806017077413","Sm2x2","6"
"10566090227877","manganese-50mm-lucite-cube-mn2x2","MERGE","Manganese 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/manganese-50mm-lucite-cube-mn2x2","4","47806017142949","Mn2x2","4"
"10566090391717","carbon-50mm-lucite-cube-c2x2-dia","MERGE","Carbon 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Draft","https://luciteria.com/products/carbon-50mm-lucite-cube-c2x2-dia","0","47806017208485","C2x2_dia","0"
"10566090457253","molybdenum-50mm-lucite-cube-mo2x2-disc","MERGE","Molybdenum 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/molybdenum-50mm-lucite-cube-mo2x2-disc","5","47806017372325","Mo2x2_DISC","5"
"10566090522789","rhenium-50mm-lucite-cube-re2x2-30g","MERGE","Rhenium 50mm Lucite Cube","class:precious, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/rhenium-50mm-lucite-cube-re2x2-30g","2","47806017405093","Re2x2_30g","2"
"10566090817701","gold-50mm-lucite-cube-au2x2-cry","MERGE","Gold 50mm Lucite Cube","class:precious, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/gold-50mm-lucite-cube-au2x2-cry","2","47806017700005","Au2x2_cry","2"
"10566090916005","silicon-50mm-lucite-cube-si2x2","MERGE","Silicon 50mm Lucite Cube","class:common, form:lucite, purity:9N, size:large","REPLACE","Active","https://luciteria.com/products/silicon-50mm-lucite-cube-si2x2","3","47806017765541","Si2x2","3"
"10566091079845","indium-50mm-lucite-cube-in2x2","MERGE","Indium 50mm Lucite Cube","class:mid, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/indium-50mm-lucite-cube-in2x2","7","47806017962149","In2x2","7"
"10566091178149","bismuth-50mm-lucite-cube-bi2x2","MERGE","Bismuth 50mm Lucite Cube","class:common, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/bismuth-50mm-lucite-cube-bi2x2","2","47806018027685","Bi2x2","2"
"10566091505829","tellurium-50mm-lucite-cube-te2x2","MERGE","Tellurium 50mm Lucite Cube","class:mid, form:lucite, purity:5N, size:large","REPLACE","Active","https://luciteria.com/products/tellurium-50mm-lucite-cube-te2x2","5","47806018158757","Te2x2","5"
"10566091604133","dysprosium-50mm-lucite-cube-dy2x2","MERGE","Dysprosium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/dysprosium-50mm-lucite-cube-dy2x2","2","47806018191525","Dy2x2","2"
"10566091702437","thulium-50mm-lucite-cube-tm2x2","MERGE","Thulium 50mm Lucite Cube","class:exotic, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/thulium-50mm-lucite-cube-tm2x2","1","47806018355365","Tm2x2","1"
"10566091800741","bromine-50mm-lucite-cube-br2x2","MERGE","Bromine 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/bromine-50mm-lucite-cube-br2x2","0","47806018420901","Br2x2","0"
"10566091964581","xenon-50mm-lucite-cube-xe2x2-hp","MERGE","Xenon 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/xenon-50mm-lucite-cube-xe2x2-hp","4","47806018519205","Xe2x2_hp","4"
"10566092030117","zinc-50mm-lucite-cube-zn2x2","MERGE","Zinc 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/zinc-50mm-lucite-cube-zn2x2","3","47806018584741","Zn2x2","3"
"10566092062885","niobium-50mm-lucite-cube-nb2x2","MERGE","Niobium 50mm Lucite Cube","class:mid, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/niobium-50mm-lucite-cube-nb2x2","0","47806018617509","Nb2x2","0"
"10566092161189","thallium-50mm-lucite-cube-tl2x2","MERGE","Thallium 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/thallium-50mm-lucite-cube-tl2x2","0","47806018683045","Tl2x2","0"
"10566092193957","rhodium-50mm-lucite-cube-rh2x2","MERGE","Rhodium 50mm Lucite Cube","class:precious, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/rhodium-50mm-lucite-cube-rh2x2","3","47806018748581","Rh2x2","3"
"10566092259493","mercury-50mm-lucite-cube-hg2x2","MERGE","Mercury 50mm Lucite Cube","class:mid, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/mercury-50mm-lucite-cube-hg2x2","0","47806018814117","Hg2x2","0"
"10566092292261","iridium-50mm-lucite-cube-ir2x2-9g","MERGE","Iridium 50mm Lucite Cube","class:precious, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/iridium-50mm-lucite-cube-ir2x2-9g","0","47806018879653","Ir2x2_9g","0"
"10566092357797","potassium-50mm-lucite-cube-k2x2","MERGE","Potassium 50mm Lucite Cube","class:reactive, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/potassium-50mm-lucite-cube-k2x2","5","47806018912421","K2x2","5"
"10566092423333","praseodymium-50mm-lucite-cube-pr2x2","MERGE","Praseodymium 50mm Lucite Cube","class:exotic, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/praseodymium-50mm-lucite-cube-pr2x2","4","47806018977957","Pr2x2","4"
"10566092488869","barium-50mm-lucite-cube-ba2x2","MERGE","Barium 50mm Lucite Cube","class:reactive, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/barium-50mm-lucite-cube-ba2x2","3","47806019043493","Ba2x2","3"
